theoretical_quantiles,sample_quantiles,qq_line
-0.34722204830487663,-0.10000002384185791,-0.2787595222250368
-0.3451270497939131,-0.10000002384185791,-0.2770887161520214
-0.34303356495932197,-0.10000002384185791,-0.2754191172682533
-0.3409415824534813,-0.10000002384185791,-0.27375071652376154
-0.33885109097947086,-0.10000002384185791,-0.272083504909011
-0.33676207929056456,-0.10000002384185791,-0.2704174734544972
-0.3346745361897243,-0.10000002384185791,-0.26875261323034305
-0.33258845052910124,-0.10000002384185791,-0.26708891534590096
-0.33050381120954064,-0.10000002384185791,-0.26542637094935784
-0.3284206071800906,-0.10000002384185791,-0.2637649712273435
-0.3263388274375165,-0.10000002384185791,-0.26210470740454317
-0.32425846102581984,-0.10000002384185791,-0.26044557074331404
-0.3221794970357598,-0.10000002384185791,-0.25878755254330343
