theoretical_q,sample_q
-1.539746951724882,-1.1843422661704635
-1.5333207258522796,-1.1550738561737595
-1.5269572038662997,-1.1524477442740249
-1.520654921154378,-1.152373913623696
-1.5144124646730053,-1.1359174971128898
-1.508228470527575,-1.123526709414739
-1.5021016216934013,-1.1130849445283817
-1.4960306458681087,-1.1090261332370155
-1.4900143134463613,-1.0978015423985992
-1.4840514356086505,-1.0896994682785797
-1.4781408625164711,-1.077867445335386
-1.4722814816068421,-1.0625516004400495
-1.4664722159796508,-1.059908412055987
-1.460712022871805,-1.052115284768783
-1.4549998922126177,-1.0321353632084764
-1.4493348452552735,-1.0287380401850708
-1.4437159332795984,-1.0269973619937507
-1.4381422363617093,-1.0117059799021277
-1.4326128622064185,-0.9962988617981684
-1.4271269450385904,-0.9829843939242813
-1.4216836445498933,-0.9482868418665277
-1.4162821448976421,-0.9404961039391418
-1.4109216537526688,-0.9378486326496001
-1.4056014013933407,-0.9270993277584488
-1.400320639843074,-0.9097069593659227
-1.3950786420488415,-0.8958322275959335
-1.3898747010983448,-0.8933517229384671
-1.384708129473694,-0.8853643168198919
-1.379578258339546,-0.878023903444708
-1.374484436863816,-0.8681760459562486
-1.36942603156917,-0.8178728274310333
-1.3644024257136422,-0.8158857480329678
-1.3594130186988134,-0.80103274013001
-1.354457225504083,-0.8009434301852076
-1.3495344761456627,-0.7914452464317424
-1.3446442151589997,-0.7888909419140392
-1.339785901103423,-0.7835455735056677
-1.3349590060878613,-0.7834424917733482
-1.330163015316576,-0.7739863952138751
-1.325397426653889,-0.753788689433825
-1.3206617502069617,-0.7486316504738666
-1.315955507925726,-0.7205949298614273
-1.3112782332191326,-0.7165547450123217
-1.3066294705869128,-0.7106515481720016
-1.3020087752661065,-0.6986490532996493
-1.2974157128916537,-0.6968168151409072
-1.292849859170372,-0.6872667253573279
-1.288310799567698,-0.6859492843386351
-1.2837981290065836,-0.6668710834628047
-1.2793114515779989,-0.660647726729394
-1.2748503802624924,-0.6417154360095941
-1.2704145366623099,-0.6078973399096693
-1.2660035507435903,-0.5915143333996983
-1.2616170605881942,-0.5875881638911754
-1.2572547121547184,-0.5852882860746755
-1.2529161590483044,-0.5811872942246126
-1.2486010622988482,-0.5767289246868874
-1.2443090901472398,-0.5708433098354918
-1.2400399178392938,-0.5663873980390451
-1.2357932274270347,-0.540555588685442
-1.2315687075770219,-0.5397021968588412
-1.2273660533854187,-0.5381705877528552
-1.22318496619952,-0.5368130342743955
-1.2190251534454695,-0.5330515892904653
-1.214886328461907,-0.5298234501846101
-1.2107682103393071,-0.5207089965155115
-1.2066705237647692,-0.5160867098670817
-1.202592998872042,-0.5118674295949532
-1.1985353710965705,-0.5100085726122581
-1.1944973810353632,-0.5078170676885082
-1.1904787743114864,-0.4980785366809373
-1.1864793014430064,-0.49117746094327214
-1.1824987177162036,-0.489617009818241
-1.178536783062886,-0.4894847762730898
-1.1745932619416521,-0.48853312888503486
-1.1706679232229478,-0.4733444692497873
-1.1667605400777674,-0.47144270854092224
-1.162870889869867,-0.4694612631559702
-1.1589987540513556,-0.4691085542269656
-1.1551439180615324,-0.46213638393545925
-1.1513061712288577,-0.4615189007799374
-1.147485306675933,-0.4608403644384395
