sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
1108,0.04843043700291849,-0.033106031568929016,-0.09899800414679771,-0.0927170301265352,-0.06412161000052177,-0.03701417181953074,-0.07945317545198402,-0.003525025820321371,-0.33641938305460356,-0.6136873910121471,-1.0189027260994044,-0.044874798138226625,0.11287114804137233
208,4.842811518382584,-0.012763854214366066,0.029926214937192018,0.09933955874648788,0.030274448859979652,-0.021571307130724627,0.2546613874184106,0.027669714323440266,0.4925003484051632,1.335252472216283,-0.1955170933439164,0.1980445714845847,0.24661642047950308
982,2.7267948968250013,0.020971349491085912,-0.015376042183401111,-0.055483189108763695,-0.08974534888725326,-0.028576622555696297,-0.07100931745592443,0.0030714338126514584,-0.2823698102138758,-0.38631013089802824,0.9504758601756004,0.1341427410950652,0.1886253373529918
1052,1.599976959598874,0.005625618410851646,-0.0001444047814994298,-0.13070801783665534,-0.0020500221836989964,-0.03862856083110268,-0.09096918385771234,-0.0005797247988832243,-0.21540498441372913,-0.5865478821712065,0.11758267587678146,0.010889150728068292,0.17253365925711175
1490,1.3094686099119546,-0.011229808113854078,0.07806260748305655,0.09126127152712468,-0.11540294807061868,-0.011990739226856567,-0.22299972458567935,-0.022746149106648426,0.0022887397523000397,-0.5760109706867418,-0.3518613862989307,0.21403838784288123,-0.1223193068046268
58,6.3617844060616155,0.15508434521360542,0.043449424275874005,0.11481699232674465,0.18192052941990966,0.03863750988153619,0.18052078119319778,0.09846748032584644,0.6080686664691994,0.9680615053111421,1.3833440179659355,0.2516262313441426,-0.02059171386606634
1547,1.4784118190584445,0.02699218022140573,0.11296016745026147,0.1880565854739058,-0.030298784280584117,-0.013858532824917575,-0.204016088558362,6.563896281812087e-05,0.16289848819617916,-0.7225166036829966,-0.11098343213942782,-0.006814393469821095,-0.28245204249056477
679,0.9221446295356293,0.05452074870761984,-0.031169573960719878,0.2522992191873819,-0.043399859657835556,-0.06923047399076729,-0.09725071067237781,-0.00887287292827973,-0.2151215318087348,-0.5135069934077937,-0.8465151381975916,-0.0793791988438316,0.1613923789080122
1229,2.11465169235501,0.008924578449867326,-0.021607950522864527,0.18401335641649466,-0.08575494771408769,-0.0016360905425505056,-0.22727579805495762,-0.02005480730607136,0.3048734816836383,-0.4128037410215538,0.010115309249686672,0.36927192760558913,-0.35179226208872827
931,0.6700916708841942,-0.02723110381865839,0.013239093257495723,0.09504695531639779,-0.05948951135037467,-0.05469441381712098,-0.18506162753221195,-0.004412263056641388,-0.4013369724835261,-0.4793809453517916,-0.5709876629260284,-0.13523302780765167,0.12125451425375755
1269,1.7552284675189753,-0.02053515546274754,-0.05089725569158665,0.17694462915814438,0.01650425504838905,-0.020325387175143633,-0.1584015607552281,-0.03707620886186359,0.16157688646435336,-0.4639774838519852,-0.08184561762929558,0.04930321224825339,-0.1744204821728626
715,2.3777084406024986,0.009874550458058962,0.058406401410047847,0.28001531681593883,-0.009858764934464187,-0.022107041503640835,-0.11062186880190916,-0.056127119648043566,-0.1502539998156724,-0.3492424805791904,-0.07903195627981868,0.20496701063313338,0.24330975664751003
354,6.379943738668052,-0.14047982063140896,-0.0030156749782565885,0.2242681069497588,0.41753219573355427,0.027367623706228174,0.16197610191969483,0.082104001502235,-0.04768887739738609,1.480926284132822,1.414174854863152,0.18468952280527684,0.21971078386183268
811,1.8854681792808616,-0.021515126585063788,-0.19952571994436857,0.08598220268862451,0.13756679069388636,-0.009525245979402509,-0.011933521699123739,-0.15579601017062186,0.19190964818594752,-0.35365679246904197,-0.1610998133278299,0.16870143726951023,-0.14401830558220138
1290,1.8266238368420464,-0.0038228996677781455,-0.023584649203952212,0.15908972906321237,-0.0516646244422335,-0.02942944520057065,-0.09836630831170934,-0.0034778812842166497,0.016733762524478567,-0.5296040331307827,0.2520935896096078,-0.168683627834614,-0.051038411479943036
429,2.1452620878865774,-0.13116721422697858,0.08708321827095784,-0.2262579567019484,0.03779616068110471,-0.23777542816705144,0.17710972824974341,0.14346765308652706,0.1312971589246227,0.4612185233172196,-0.6916745640223493,0.13006788069537328,-0.09428170842119057
937,1.4689433709278186,0.0010198582502589204,-0.0006158969300525952,-0.005945729699879165,0.08921317664424033,-0.013286170907724121,-0.15287359874432965,-0.0030710558395096454,-0.2372942594047367,-0.5719984665288647,0.012014720639992931,-0.08967259451006485,0.08307475175793924
292,4.232365872023299,-0.0347312449564907,0.037671530305397105,0.10666031182867168,0.04915773804891397,-0.030361570353568235,0.41136723579704304,0.06599469328986887,0.5746604114195939,0.48745131689799637,-0.16366789693625278,0.15139832746954995,0.2183863830120273
554,2.700249373427016,-0.08881207169944821,-0.013787897473248989,0.279939972110243,0.07667549934943131,0.11937135188478236,-0.18695387865620053,-0.004553585301735746,-0.20048083141973447,-0.2921050827128404,0.656867017557712,-0.20912851304317526,0.20483875663068218
1231,2.1122497604675177,-0.012297987614556843,-0.011372450420524333,0.13790534300077759,-0.06286955520891382,-0.0006303540084721338,-0.1708660845085713,-0.029455392210226528,0.1742449643911172,-0.591865737078184,0.09865329143093272,0.5015742570338663,-0.27914917054027494
925,0.7864130589969087,-0.011414102529021997,0.011425987829712464,0.006416399734019787,-0.0037806030124258342,-0.017893260489461396,-0.13647151470691682,-0.004196108757250944,-0.45235767625334755,-0.3960501358493741,-0.5354304593039312,-0.1925506479987564,0.16033654413311432
