sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
208,5.0015955,-0.022858644,-0.0033952438,0.1306051,-0.0696076,0.012338998,0.65286195,-0.008192545,-0.024077304,1.7921064,-0.41843915,0.0413053,0.00051042717
982,2.710376,-0.02192385,-0.016477933,0.034586728,-0.21263984,0.009675506,-0.11407544,-0.10051343,0.0041148476,-0.45475912,0.64629143,0.0047106664,0.012950114
1052,1.6481364,-0.0040793233,0.0012374009,-0.011696847,0.054620802,0.012143015,-0.19888711,-0.00981003,-0.016631924,-1.0025098,-0.092905544,0.0073619056,-0.00914353
1490,1.5383509,0.012677292,0.009355838,0.16011159,-0.1539398,0.016997073,-0.18672296,-0.08701397,-0.041579936,-0.6209655,-0.60085493,0.08468938,0.0271599
58,4.9908857,-0.012980722,0.020627208,0.3415992,-0.016190497,0.12670702,0.15055321,-0.030779736,-0.20213851,0.05051183,1.5194097,0.014653902,0.11047909
1547,1.244145,0.018221065,0.017150091,0.08577917,-0.12045318,0.018593239,-0.24921952,0.0039139423,-0.001489651,-1.0144128,-0.4544865,0.0039869673,0.018124878
679,1.0683026,0.009422077,0.002567247,0.03621091,0.017105212,-0.002473999,-0.15707713,-0.05400016,-0.018376477,-0.82658225,-0.8185421,-0.044201657,0.005814171
1229,1.878053,0.01178688,-0.014565116,0.018752476,-0.1427457,-0.009804145,-0.16795903,-0.06421361,0.026579672,-0.57424015,-0.24373357,0.10104868,0.018709542
931,0.9615695,0.0061721373,-0.009305401,0.06568956,0.039410982,-0.00011442939,-0.2174948,0.011567883,-0.01954152,-0.9913595,-0.8071654,-0.042949066,0.008222556
1269,1.9231663,-0.011718442,-0.0004999386,0.060774762,0.025384583,-0.009434707,-0.13281478,-0.1092728,-0.02851113,-0.5021864,-0.32501152,0.013313728,0.0247057
715,2.3782465,-0.0033261783,0.016056132,0.23628601,0.04908672,-0.014018467,-0.17160462,-0.04759426,-0.026229031,-0.343953,-0.2689153,0.024423452,0.009597664
354,6.968849,-0.011417867,0.006916511,0.10900945,0.15636227,0.0035613612,0.5358465,0.034955464,-0.026155883,1.7614722,1.352003,0.024163151,0.10369674
811,1.8173987,0.014858384,-0.00071973563,-0.05570181,0.047057766,-0.0033189657,0.0041483208,-0.12630357,-0.034320977,-0.54153144,-0.45836636,0.031565584,0.021594217
1290,1.873871,-0.0026390138,-0.0039271773,0.03955235,0.037494343,0.010517956,-0.18315867,0.0062003275,-0.011950868,-0.78676194,-0.09073033,-0.091473304,0.03231046
429,1.7836322,-0.005751117,0.013829058,-0.30590674,0.093390115,-0.045326278,-0.05431545,0.018681336,-0.12405511,0.11986413,-0.882298,0.03432621,0.002756951
937,1.6396194,-0.0084781395,-0.001656596,0.020730644,0.048392255,0.010035254,-0.19078635,0.03846815,-0.012870956,-0.9532335,-0.2096618,-0.02982531,0.010068542
292,4.141098,0.0011929618,0.021908434,0.29689085,0.0072022825,0.0049327714,0.64090043,0.0048528532,-0.15454571,0.6734027,-0.3196921,0.024507161,0.021108367
554,2.8748403,0.00055778393,-0.005716579,0.057926934,0.061313916,0.061225526,-0.18112886,-0.013642124,0.080486305,-0.49648893,0.44896796,-0.07957545,0.022475887
1231,2.135347,-0.009562625,-0.00279751,0.00875919,0.036723264,-0.008403657,-0.16346496,-0.06864347,-0.0029181442,-0.60996544,-0.14637089,0.16041976,0.023134852
925,1.2933241,-3.9963314e-05,-0.011887478,0.0503008,0.028907545,0.0139230415,-0.22131254,0.0019529881,-0.017077815,-0.6687673,-0.73288184,-0.061551828,-0.0066785924
793,1.4551419,-0.0058201747,0.0015747697,-0.06026894,0.02042629,0.014403495,-0.1708947,-0.07581387,-0.017164143,-0.6104585,-0.6831194,0.09537656,0.028463276
233,5.2933836,-0.005150091,0.010854878,0.15384185,-0.06390167,0.09039995,0.6548025,0.064311944,-0.028891724,2.032381,-0.5525515,0.0401951,-0.021345573
544,1.8160772,0.0072186342,-0.014091142,0.0709529,0.044035807,0.00668517,-0.23387861,-0.023890972,-0.022622205,-0.4573338,-0.40269887,-0.071552515,-0.005184759
196,5.7101583,-0.14045766,0.015961064,-0.002074016,0.027167281,0.056738872,-0.10931776,-0.028791934,-0.08905408,0.75203156,2.4219189,0.019558644,-0.1319593
839,1.7587658,0.014711256,0.004647972,0.013101605,0.07413796,-0.006870038,-0.04163122,-0.15406659,0.028276052,-0.58250636,-0.49758053,0.026102593,-0.037993796
1344,1.5129963,-0.01253011,-0.0051932605,0.10273604,-0.08501461,0.008316704,-0.11478354,-0.09683349,-0.010107329,-0.9800793,-0.15918581,-0.04354226,-0.009223971
