sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3-N2i,pHO,CODo,NH3-NO,TempO,pHMBR
1352,95.8353880473454,1.0154326868315668,1.2160006848145177,-19.037749929689927,-5.385041373523101,1.0848760620715474,-2.022184838332028,1.0417612890730947,-13.631424556766834,-45.92474627345551,2.997514237658183,-0.7810052946202649,1.8920928279370623
478,351.35582730539056,2.8312027509024125,1.6938246683788876,36.923415372082346,14.630186559387932,12.653335552170336,20.81084514336443,-0.7488717833672383,19.210349229000293,71.11023413722094,1.4104997169311304,4.794306680988621,-7.333363247016644
1350,100.24163637576876,1.957307440280261,-1.1952681936021015,-18.67729285318354,-4.668541765129967,2.527551167717682,0.866481626887239,1.355140203720908,-15.996380549297575,-44.123493806979766,4.2052241469600675,-0.7550688555548021,1.3761152886033596
817,140.74443774270668,-4.826498082621735,-9.2456521905897,-33.28138315180608,5.787006516147916,3.6411556198737762,4.717001404727996,-4.253264653513902,12.742661761428497,-11.208608354817251,-0.73444959922559,1.9129248787731528,2.123681068982574
736,111.35117180546767,1.0717013320916042,5.320447755389335,0.9277537338375555,-5.205024056500324,-3.1780891314522712,-13.42662656155492,0.22773898135711407,-20.405809647999423,-24.27055517497812,-3.8154447938906038,-0.746721979502718,1.4819388233233954
310,230.75365914223863,4.301130056362823,-20.310216495027174,-8.71006127309382,8.37219176282036,2.986009681215761,8.435848648392561,2.14180493107994,17.479076727951412,32.738224313210615,3.404252847471638,2.9926044682438246,3.552930948263672
669,104.6174788504899,1.8469205494956398,-1.3002641429479067,17.2616861636436,-2.798628776596911,-5.9138862766101035,-11.3909160683604,-1.7248502814365836,-27.004694862165497,-32.25945640261518,0.634173785082714,-2.135300832171393,-3.967166530175072
485,360.5547916708947,2.4720804912583247,4.95062204830277,36.85042283233596,10.848331911982596,16.169235802241797,32.29713907821138,-0.897132626611949,18.629301107890658,68.73170252701782,1.8158950574583201,4.77776324302067,-9.46043232756064
1112,45.955921336951604,-1.265444707337931,-3.000217104733558,-19.03198231006828,-6.935727073187877,-0.7797732780365363,-8.865598688215067,-0.22356094264270537,-13.523476985598595,-68.2594071998517,-4.465445646185872,-1.8793932665540314,0.8160860140167449
1465,110.23102719346738,2.9397851502081935,-0.12530848051846136,-17.956505450473337,-21.23493829483219,-3.4657860249497583,-9.6644089993006,-0.02920064437448886,9.527788854767058,-20.823121002681756,0.2990528364221337,0.0630630360133246,-2.669256312159784
1185,109.02939394397161,-1.3909853502317149,0.3418595962185407,-28.03140820522512,2.432464977853625,-0.05610993979015042,-9.785695858247491,-0.588226755735094,14.552393503201111,-38.10242930178193,-1.9899386335962383,1.1627626645485343,-2.8851552785895143
810,133.213792368108,-2.7645071006545594,-10.274249197585936,-32.2236207682787,5.91949143233989,0.2062707335287474,4.345304717852281,-3.0059106943548253,10.950469604826441,-17.85868206000574,-1.243082044393685,2.875250302562432,2.917194916924606
637,133.69208091725054,2.5829748739259237,2.4914421490354064,15.823219083628771,1.3010375929637128,0.1324155180671042,-14.988037106335716,0.8572820500908908,-31.130292405662026,-7.880795114414852,0.32003262467700255,-4.328949621393526,-4.858111252679174
1590,131.58696818105773,-0.9926418758485209,-0.6369795250280201,-28.120844050251556,-4.909363236224276,-4.662454338436479,-7.75268256273179,-1.6003196118000702,11.542658990790084,-5.819570718747201,10.613585161034369,-3.2825519291091587,-6.161730647936691
1093,45.17727316115767,-0.6954870777929077,-2.423437340039287,-18.013880761732377,-5.671466146310265,-2.815683838472308,-9.945515412794038,-0.12875471963117419,-15.812291402730532,-67.42023526107268,-4.30340838876206,-1.9054688810547318,0.943039866203024
730,136.76946090306555,-0.10579651447640188,4.609893450299532,2.138152046073498,-5.354576005958168,-5.328815113298682,-15.096559667481168,0.1382500597195012,-13.186396705471438,-4.616257680950084,-2.5971774295766656,-0.3338459351976475,3.132727874036209
506,227.61275720665847,-4.865750800569524,-0.7414159372034277,28.328435029914328,8.486249021298777,-28.763590528846038,-5.960998303543162,1.9798865684644469,17.059873964299857,41.839506508121346,-0.3719643902696689,1.0826644695781034,-3.8300009199335414
1537,98.2859467674285,-2.233685750426962,-1.3804094567295624,-27.75858876327475,7.3828499122201405,-1.8953215326619748,-10.124498316541121,0.5452223072116908,12.93501424945526,-51.599714675730276,-3.511903135970532,1.6721170896149171,0.8850023149146136
567,138.639492200959,1.328343800044102,-2.7115329299518307,18.451491680555545,3.8101822238268825,-6.8406501938782185,-12.259487469198936,1.2479013975998305,-23.037259254190282,-13.479816380834118,7.506994298951045,-4.539974413787214,-4.206563083524826
526,229.21032116226107,0.9354623452922617,2.585712016259836,30.143646753440994,9.237337496554431,-20.46818290205975,-12.710227706984835,1.5448861898299113,20.39544702344238,27.62183791376639,-3.93582607157368,1.0450491788076228,-0.55468359986153
710,143.99109165966195,-0.8001070640397107,-2.7559157771070675,21.358609489297436,-1.226534009701448,-1.5726388796475455,-12.263912503058245,-0.9652187841572882,-17.87786208489549,-14.04588257289748,-0.2935277012837492,2.0287799355815657,-0.9645609137761155
607,89.68817370164662,-2.8690176828786127,-2.991350282953672,14.217752605383584,-0.5963847641839433,-2.6932838724142005,-12.80822096013659,0.6810709861096736,-30.566385079610853,-37.29868006185287,1.0395662222244542,-3.8067643784580243,-5.989991554929411
765,143.30202873691988,-3.630712181030969,6.999293695645863,-2.096784142014644,8.575310887661939,0.0835391002329775,-11.228829557165342,-0.7228494445895712,-15.517154853919532,-14.957657781295882,-1.309347832601081,2.371343774197092,1.366014546452022
1584,126.86783494286223,5.432438519047444,2.7152782773641473,-25.847634287610703,6.154370269900585,-3.323301022881798,-8.283323281045854,-0.045939790429779845,13.689441537047154,-29.603438221615697,0.972287854328238,-4.412080866926106,-3.950126569662422
859,163.67494777258435,-2.3691061557122053,4.904448959322258,-14.840554851606488,3.2406098638020744,0.4742651305233608,9.696242912276874,-3.8868847257394754,15.270447387337374,-16.64707292357931,0.40568364535292145,0.41943803912106004,-6.362432033861123
327,331.0993337373907,1.968250653375086,2.3928289043257536,36.492572233728936,15.917598178139883,9.193784171397544,8.333301803460461,2.2123830775674507,24.76511968712803,45.71146233706818,1.6009235747154478,3.7157012233105347,5.4255453678265
254,437.2332383688708,2.918004565480286,7.613415434996587,32.62100731823338,14.725467000482615,2.605867925310343,25.33439514454857,0.9061927152341169,29.317221952279123,127.85203233240536,-0.4576560970033242,5.732762148470464,14.69466540308619
322,321.2417499283766,3.7013098825038853,-6.89013317589577,37.27233275006404,14.66590031627978,4.1104092268327665,15.556211981706678,2.140170096227896,22.149940287607542,44.42969713933216,3.5073936980036096,4.106411006343685,3.122244194023255
1164,74.30342553407073,0.4995968261149685,-0.7875243501395272,-22.686562370200207,-13.137073532320922,-3.234757275147082,-7.55506211119045,-0.2249336434971898,7.24510810515755,-51.86076042526065,-2.658414574702699,-3.8810878909637467,-0.7849657491263275
1320,115.36447247536253,1.20898908596924,0.6108748252190306,-21.068824383919406,-3.553902140662978,-3.6275488709135373,-7.234611928198963,-2.015061248214924,5.887457313429409,-29.539084454774972,-0.8336469480511965,0.11330009081529688,2.046668609318544
629,106.77061503366505,4.821930961594019,4.47423336999464,12.11325103146558,-0.9022560262756741,-2.9034180792315185,-12.723810037270074,0.9048997969540629,-30.634411186161827,-33.43172497146689,-1.32529228511169,-2.9322633636679836,-4.060386702504617
