theoretical_quantiles,sample_quantiles,qq_line
-1.3390620558621649,-0.6363979578018188,-1.04576812628894
-1.3342411960554403,-0.6306965351104736,-1.0420031773885445
-1.3294511470363606,-0.6283271312713623,-1.0382622908018677
-1.3246914089520538,-0.6210636496543884,-1.0345450761586032
-1.319961494117825,-0.6165364980697632,-1.0308511525914308
-1.3152609266201367,-0.6144737005233765,-1.0271801484259557
-1.3105892419357623,-0.6133936643600464,-1.0235317008832796
-1.305945986566306,-0.6131734848022461,-1.0199054557945704
-1.3013307176873605,-0.6113052368164062,-1.0163010673270656
-1.2967430028116018,-0.6061887741088867,-1.0127181977209585
-1.2921824194651517,-0.5937767028808594,-1.0091565170366479
-1.2876485548765904,-0.59189772605896,-1.0056157029118655
-1.2831410056780237,-0.5916588306427002,-1.002095440328218
-1.2786593776176507,-0.5889548063278198,-0.9985954213867115
-1.2742032852832956,-0.5848939418792725,-0.9951153450918379
-1.2697723518364095,-0.5821824073791504,-0.9916549171438377
-1.2653662087560678,-0.5811452865600586,-0.9882138497387706
-1.260984495592512,-0.5794047117233276,-0.9847918613760377
-1.256626859729808,-0.5779843330383301,-0.9813886766730254
-1.252292956157222,-0.575078010559082,-0.9780040261865566
-1.2479824472489296,-0.5695627927780151,-0.9746376462408499
-1.2436950025516933,-0.5674760341644287,-0.9712892787617022
-1.2394302985801646,-0.567448616027832,-0.9679586711166256
-1.2351880186194821,-0.5663033723831177,-0.9646455759606821
-1.230967852534858,-0.5649241209030151,-0.9613497510877768
-1.2267694965878504,-0.5643959045410156,-0.9580709592871716
-1.2225926532590454,-0.5631948709487915,-0.9548089682050054
-1.218437031076886,-0.5619348287582397,-0.9515635502106142
-1.2143023444523737,-0.5610346794128418,-0.9483344822674387
-1.2101883135194302,-0.5584113597869873,-0.9451215458083504
-1.206094663980661,-0.5515264272689819,-0.9419245266151981
-1.202021126958318,-0.5484395027160645,-0.938743214702415
-1.1979674388502461,-0.5482748746871948,-0.9355774042045151
-1.19393334119061,-0.5459524393081665,-0.9324268932673271
-1.1899185805152233,-0.54496830701828,-0.9292914839428194
-1.185922908231284,-0.543903112411499,-0.9261709820873674
-1.181946080491353,-0.5414776802062988,-0.9230651972633344
-1.177987858071406,-0.5374090671539307,-0.919973942643834
-1.1740480062528018,-0.5358612537384033,-0.916897034920551
-1.1701262947080195,-0.5353052020072937,-0.9138342942145049
-1.166222497390014,-0.5329527854919434,-0.9107855439896403
-1.1623363924250603,-0.5320589542388916,-0.9077506109691414
-1.1584677620089476,-0.5319385528564453,-0.9047293250543627
-1.154616392306402,-0.5307269096374512,-0.9017215192462803
-1.1507820733536176,-0.5276432037353516,-0.8987270295693737
-1.1469645989637811,-0.5253772735595703,-0.8957456949978403
-1.1431637666354737,-0.5223524570465088,-0.8927773573840627
-1.1393793774638543,-0.5212869644165039,-0.8898218613892439
-1.1356112360545199,-0.5184512138366699,-0.8868790544161351
-1.1318591504399387,-0.5154075622558594,-0.883948786543773
-1.1281229319983797,-0.5151978731155396,-0.8810309104641649
-1.1244023953752316,-0.5123400688171387,-0.8781252814208428
-1.1206973584066404,-0.5116229057312012,-0.8752317571492254
-1.1170076420453783,-0.5088038444519043,-0.8723501978187241
-1.113333070288862,-0.5076155662536621,-0.8694804659765281
-1.1096734701092563,-0.5050055980682373,-0.8666224264930162
-1.106028671385576,-0.5028994083404541,-0.8637759465087317
-1.1023985068377362,-0.5008697509765625,-0.8609408953828765
-1.098782811962461,-0.5008136034011841,-0.8581171446432585
