Date,NH3NMBR,NH3NMBR_rolling_mean_7,NH3NMBR_rolling_std_7,NH3NMBR_rolling_mean_14,NH3NMBR_rolling_std_14,NH3NMBR_rolling_mean_30,NH3NMBR_rolling_std_30
2021/1/1,4.54,4.54,,4.54,,4.54,
2021/1/2,4.65,4.595,0.077781746,4.595,0.077781746,4.595,0.077781746
2021/1/3,4.56,4.583333333,0.058594653,4.583333333,0.058594653,4.583333333,0.058594653
2021/1/4,4.45,4.55,0.082056891,4.55,0.082056891,4.55,0.082056891
2021/1/5,4.31,4.502,0.128724512,4.502,0.128724512,4.502,0.128724512
2021/1/6,4.54,4.508333333,0.116175155,4.508333333,0.116175155,4.508333333,0.116175155
2021/1/7,4.64,4.527142857,0.117148664,4.527142857,0.117148664,4.527142857,0.117148664
2021/1/8,4.51,4.522857143,0.117148664,4.525,0.108627805,4.525,0.108627805
2021/1/9,4.23,4.462857143,0.145340323,4.492222222,0.141401713,4.492222222,0.141401713
2021/1/10,4.21,4.412857143,0.165198294,4.464,0.160429978,4.464,0.160429978
2021/1/11,4.31,4.392857143,0.168395792,4.45,0.159122594,4.45,0.159122594
2021/1/12,4.21,4.378571429,0.180409587,4.43,0.166787835,4.43,0.166787835
2021/1/13,4.7,4.401428571,0.211693849,4.450769231,0.176373729,4.450769231,0.176373729
2021/1/14,4.5,4.381428571,0.190999875,4.454285714,0.169964444,4.454285714,0.169964444
2021/1/15,4.4,4.365714286,0.183017043,4.444285714,0.168646845,4.450666667,0.164380511
2021/1/16,4.6,4.418571429,0.190563075,4.440714286,0.16443209,4.46,0.163135935
2021/1/17,4.54,4.465714286,0.170084013,4.439285714,0.163399665,4.464705882,0.159142925
2021/1/18,4.32,4.467142857,0.168593622,4.43,0.166410059,4.456666667,0.158113883
2021/1/19,4.35,4.487142857,0.138649953,4.432857143,0.164523955,4.451052632,0.155595442
2021/1/20,4.2,4.415714286,0.139505931,4.408571429,0.172397445,4.4385,0.161515031
2021/1/21,4.1,4.358571429,0.176297908,4.37,0.176983267,4.422380952,0.173893783
2021/1/22,4.35,4.351428571,0.17534999,4.358571429,0.17235282,4.419090909,0.170403138
2021/1/23,4.12,4.282857143,0.154565443,4.350714286,0.180957466,4.406086957,0.177782787
2021/1/24,4.01,4.207142857,0.136346897,4.336428571,0.199830973,4.389583333,0.191753446
2021/1/25,4.21,4.191428571,0.127204372,4.329285714,0.202616131,4.3824,0.191121253
2021/1/26,4.5,4.212857143,0.165299152,4.35,0.20429993,4.386923077,0.18867473
2021/1/27,6.2,4.498571429,0.768232356,4.457142857,0.532186037,4.454074074,0.394941663
2021/1/28,7.9,5.041428571,1.465667409,4.7,1.063651186,4.577142857,0.757817808
2021/1/29,7.8,5.534285714,1.747396703,4.942857143,1.341694844,4.688275862,0.95495725
2021/1/30,6.5,5.874285714,1.655474324,5.078571429,1.399207782,4.748666667,0.994941458
2021/1/31,6.4,6.215714286,1.439234254,5.211428571,1.432055312,4.810666667,1.038490062
2021/2/1,7.5,6.685714286,1.19083804,5.438571429,1.528719208,4.905666667,1.147881657
2021/2/2,6.3,6.942857143,0.754668013,5.577857143,1.510635009,4.963666667,1.173487238
2021/2/3,6.1,6.928571429,0.771825295,5.713571429,1.461888174,5.018666667,1.187169143
2021/2/4,6.7,6.757142857,0.642539604,5.899285714,1.405185256,5.098333333,1.217770952
2021/2/5,6.5,6.571428571,0.449867705,6.052857143,1.338756188,5.163666667,1.239172369
2021/2/6,6.3,6.542857143,0.461364436,6.208571429,1.217979772,5.219,1.25197871
2021/2/7,5.9,6.471428571,0.521901286,6.343571429,1.048497879,5.265333333,1.250555003
2021/2/8,5.8,6.228571429,0.319970237,6.457142857,0.870644576,5.317666667,1.238527166
2021/2/9,5.55,6.121428571,0.406055356,6.532142857,0.721538725,5.362333333,1.221244937
2021/2/10,8.5,6.464285714,0.98518792,6.696428571,0.883712511,5.502,1.331373157
2021/2/11,9.3,6.835714286,1.463077318,6.796428571,1.08636024,5.671666667,1.477369711
2021/2/12,7.7,7.007142857,1.4872874,6.789285714,1.079561622,5.771666667,1.510492232
2021/2/13,4.31,6.722857143,1.801894506,6.632857143,1.267082831,5.765333333,1.516394847
2021/2/14,4.21,6.481428571,2.02937945,6.476428571,1.423563282,5.759,1.522677655
2021/2/15,4.7,6.324285714,2.13098457,6.276428571,1.464789862,5.762333333,1.520160344
2021/2/16,4.5,6.174285714,2.229258899,6.147857143,1.539646206,5.761,1.521286547
2021/2/17,4.4,5.588571429,2.047571151,6.026428571,1.609178515,5.763666667,1.518741501
2021/2/18,4.6,4.917142857,1.238422576,5.876428571,1.639158354,5.772,1.511385297
2021/2/19,4.54,4.465714286,0.170084013,5.736428571,1.665295572,5.783333333,1.500425993
2021/2/20,4.32,4.467142857,0.168593622,5.595,1.697517418,5.790666667,1.492431327
2021/2/21,4.35,4.487142857,0.138649953,5.484285714,1.726395597,5.790666667,1.492431327
2021/2/22,4.2,4.415714286,0.139505931,5.37,1.756583222,5.793333333,1.489411671
2021/2/23,4.1,4.358571429,0.176297908,5.266428571,1.787626734,5.796333333,1.485782003
2021/2/24,4.35,4.351428571,0.17534999,4.97,1.536644696,5.801,1.480839347
2021/2/25,4.12,4.282857143,0.154565443,4.6,0.90950536,5.788333333,1.493918899
2021/2/26,4.01,4.207142857,0.136346897,4.336428571,0.199830973,5.715333333,1.526265972
2021/2/27,4.21,4.191428571,0.127204372,4.329285714,0.202616131,5.592333333,1.492446922
2021/2/28,4.5,4.212857143,0.165299152,4.35,0.20429993,5.482333333,1.444978662
2021/3/1,6.2,4.498571429,0.768232356,4.457142857,0.532186037,5.472333333,1.43871754
2021/3/2,7.9,5.041428571,1.465667409,4.7,1.063651186,5.522333333,1.496954802
2021/3/3,7.8,5.534285714,1.747396703,4.942857143,1.341694844,5.532333333,1.511552487
2021/3/4,6.5,5.874285714,1.655474324,5.078571429,1.399207782,5.539,1.51549093
2021/3/5,6.4,6.215714286,1.439234254,5.211428571,1.432055312,5.549,1.520302488
2021/3/6,7.5,6.685714286,1.19083804,5.438571429,1.528719208,5.575666667,1.547952337
2021/3/7,6.3,6.942857143,0.754668013,5.577857143,1.510635009,5.569,1.544260452
2021/3/8,6.1,6.928571429,0.771825295,5.713571429,1.461888174,5.562333333,1.541424964
2021/3/9,6.7,6.757142857,0.642539604,5.899285714,1.405185256,5.589,1.554333985
2021/3/10,6.5,6.571428571,0.449867705,6.052857143,1.338756188,5.612333333,1.56284154
2021/3/11,6.3,6.542857143,0.461364436,6.208571429,1.217979772,5.637333333,1.567800861
2021/3/12,5.9,6.471428571,0.521901286,6.343571429,1.048497879,5.550666667,1.473101194
2021/3/13,5.8,6.228571429,0.319970237,6.457142857,0.870644576,5.434,1.293579903
2021/3/14,5.55,6.121428571,0.406055356,6.532142857,0.721538725,5.362333333,1.221244937
2021/3/15,8.5,6.464285714,0.98518792,6.696428571,0.883712511,5.502,1.331373157
2021/3/16,9.3,6.835714286,1.463077318,6.796428571,1.08636024,5.671666667,1.477369711
2021/3/17,7.7,7.007142857,1.4872874,6.789285714,1.079561622,5.771666667,1.510492232
2021/3/18,7.1,7.121428571,1.454263027,6.832142857,1.079103464,5.858333333,1.509601645
2021/3/19,6.9,7.264285714,1.360365847,6.867857143,1.071951338,5.941666667,1.495257061
2021/3/20,6.7,7.392857143,1.235728048,6.810714286,1.056878308,6.011666667,1.479352336
2021/3/21,6.48,7.525714286,1.03889135,6.823571429,1.051267419,6.076333333,1.455004404
2021/3/22,6.51,7.241428571,0.999373613,6.852857143,1.035147173,6.149333333,1.418323278
2021/3/23,7.6,6.998571429,0.495056514,6.917142857,1.052721225,6.257666667,1.400151921
2021/3/24,7.5,6.97,0.451700491,6.988571429,1.056160369,6.367666667,1.362031149
2021/3/25,7.2,6.984285714,0.458034101,7.052857143,1.038263555,6.471,1.300250241
2021/3/26,7.3,7.041428571,0.470546794,7.152857143,0.984725097,6.569333333,1.244676757
2021/3/27,7.3,7.127142857,0.452279939,7.26,0.904544084,6.675333333,1.161523178
2021/3/28,7.2,7.23,0.351140997,7.377857143,0.760649303,6.781666667,1.049745727
2021/3/29,8.5,7.514285714,0.459813627,7.377857143,0.760649303,6.924666667,0.977024806
2021/3/30,8.3,7.614285714,0.54902511,7.306428571,0.595232432,7.051333333,0.894695993
2021/3/31,8.1,7.7,0.574456265,7.335,0.624459767,7.114666667,0.899588923
2021/4/1,7,7.671428571,0.607492896,7.327857143,0.627916929,7.084666667,0.887420646
2021/4/2,7.2,7.657142857,0.618754509,7.349285714,0.617220373,7.064666667,0.877448233
2021/4/3,7.3,7.657142857,0.618754509,7.392142857,0.588847356,7.091333333,0.871834108
2021/4/4,6.8,7.6,0.683130051,7.415,0.55601259,7.104666667,0.86391943
2021/4/5,6.4,7.3,0.683130051,7.407142857,0.570376779,7.068,0.869884653
2021/4/6,6.7,7.071428571,0.546852466,7.342857143,0.597062406,7.081333333,0.860724367
2021/4/7,6.5,6.842857143,0.340867241,7.271428571,0.635402442,7.094666667,0.848002657
2021/4/8,6.3,6.742857143,0.386683087,7.207142857,0.686646573,7.081333333,0.857513379
2021/4/9,6.1,6.585714286,0.393397896,7.121428571,0.746456832,7.068,0.869884653
2021/4/10,6.2,6.428571429,0.256347978,7.042857143,0.783202779,7.064666667,0.873114652
2021/4/11,6.4,6.371428571,0.197604704,6.985714286,0.799862626,7.081333333,0.854693869
2021/4/12,5.9,6.3,0.264575131,6.8,0.718973627,7.084666667,0.849704749
2021/4/13,5.6,6.142857143,0.310145895,6.607142857,0.643863681,7.086333333,0.846634242
2021/4/14,7.8,6.328571429,0.701698619,6.585714286,0.593369962,7.063,0.815399838
2021/4/15,7.5,6.5,0.828653526,6.621428571,0.633887361,7.003,0.703690518
2021/4/16,7.2,6.657142857,0.844308677,6.621428571,0.633887361,6.986333333,0.692444363
2021/4/17,6.5,6.7,0.824621125,6.564285714,0.603333232,6.966333333,0.697693161
2021/4/18,6,6.642857143,0.861891607,6.507142857,0.617020491,6.936333333,0.719647823
2021/4/19,6.1,6.671428571,0.836090676,6.485714286,0.626169236,6.916333333,0.734623917
2021/4/20,5.6,6.671428571,0.836090676,6.407142857,0.665020862,6.887,0.769393626
2021/4/21,5.1,6.285714286,0.851329492,6.307142857,0.749835147,6.84,0.833604554
2021/4/22,5.5,6,0.697614985,6.25,0.780285944,6.77,0.85546922
2021/4/23,5.7,5.785714286,0.45617457,6.221428571,0.793413823,6.71,0.865567384
2021/4/24,5.6,5.657142857,0.330943816,6.178571429,0.810677372,6.656666667,0.883442847
2021/4/25,5.5,5.585714286,0.29680842,6.114285714,0.827282059,6.596666667,0.899226999
2021/4/26,7.5,5.785714286,0.779804615,6.228571429,0.902499581,6.603333333,0.905341747
2021/4/27,7.2,6.014285714,0.935287071,6.342857143,0.917952811,6.603333333,0.905341747
2021/4/28,6.5,6.214285714,0.853284969,6.25,0.819709142,6.536666667,0.831485307
2021/4/29,6,6.285714286,0.802970675,6.142857143,0.73768274,6.46,0.766811581
2021/4/30,6.1,6.342857143,0.767804539,6.064285714,0.672088757,6.393333333,0.703652213
2021/5/1,5.6,6.342857143,0.767804539,6,0.670246797,6.346666667,0.708438464
2021/5/2,5.1,6.285714286,0.851329492,5.935714286,0.712101055,6.276666667,0.724775034
2021/5/3,5.5,6,0.697614985,5.892857143,0.719470196,6.216666667,0.71152257
2021/5/4,5.7,5.785714286,0.45617457,5.9,0.716830631,6.18,0.708762885
2021/5/5,5.6,5.657142857,0.330943816,5.935714286,0.685685668,6.153333333,0.715220407
2021/5/6,5.5,5.585714286,0.29680842,5.935714286,0.685685668,6.113333333,0.717146324
2021/5/7,5.6,5.514285714,0.195180015,5.928571429,0.688843592,6.083333333,0.719234906
2021/5/8,5.4,5.485714286,0.195180015,5.914285714,0.698192328,6.053333333,0.728594932
2021/5/9,5.3,5.514285714,0.134518542,5.9,0.709279157,6.026666667,0.741356321
2021/5/10,4.3,5.342857143,0.479086432,5.671428571,0.668440863,5.963333333,0.804505988
2021/5/11,5.9,5.371428571,0.508967208,5.578571429,0.511676838,5.946666667,0.80031603
2021/5/12,5.5,5.357142857,0.502849026,5.507142857,0.437588296,5.933333333,0.804441693
2021/5/13,5.3,5.328571429,0.49904671,5.457142857,0.416421173,5.923333333,0.810569546
2021/5/14,5.2,5.271428571,0.485504156,5.392857143,0.377164085,5.836666667,0.73881701
2021/5/15,5.2,5.242857143,0.482552736,5.364285714,0.375411862,5.76,0.677011689
2021/5/16,5.3,5.242857143,0.482552736,5.378571429,0.368319618,5.696666667,0.624490597
2021/5/17,6.4,5.542857143,0.450396651,5.442857143,0.458617128,5.693333333,0.620307673
2021/5/18,5.9,5.542857143,0.450396651,5.457142857,0.470211549,5.69,0.618869938
2021/5/19,5.6,5.557142857,0.450396651,5.457142857,0.470211549,5.673333333,0.614162358
2021/5/20,7.8,5.914285714,0.938844274,5.621428571,0.78365865,5.746666667,0.726224689
2021/5/21,7.5,6.242857143,1.043802572,5.757142857,0.930437685,5.826666667,0.782539338
2021/5/22,7.2,6.528571429,0.98270763,5.885714286,0.999120492,5.883333333,0.818780983
2021/5/23,6.5,6.7,0.824621125,5.971428571,0.996477312,5.91,0.825603228
2021/5/24,6,6.642857143,0.861891607,6.092857143,0.873070872,5.923333333,0.823651807
2021/5/25,6.1,6.671428571,0.836090676,6.107142857,0.871306963,5.943333333,0.820295713
2021/5/26,5.6,6.671428571,0.836090676,6.114285714,0.866342571,5.88,0.767620596
2021/5/27,5.1,6.285714286,0.851329492,6.1,0.882304674,5.81,0.738287861
2021/5/28,5.5,6,0.697614985,6.121428571,0.862178432,5.776666667,0.728571268
2021/5/29,5.7,5.785714286,0.45617457,6.157142857,0.830860801,5.766666667,0.727458179
2021/5/30,5.6,5.657142857,0.330943816,6.178571429,0.810677372,5.75,0.725282347
2021/5/31,5.5,5.585714286,0.29680842,6.114285714,0.827282059,5.746666667,0.726224689
2021/6/1,7.5,5.785714286,0.779804615,6.228571429,0.902499581,5.826666667,0.782539338
2021/6/2,7.2,6.014285714,0.935287071,6.342857143,0.917952811,5.883333333,0.818780983
2021/6/3,6.5,6.214285714,0.853284969,6.25,0.819709142,5.91,0.825603228
2021/6/4,6,6.285714286,0.802970675,6.142857143,0.73768274,5.923333333,0.823651807
2021/6/5,6.1,6.342857143,0.767804539,6.064285714,0.672088757,5.943333333,0.820295713
2021/6/6,5.6,6.342857143,0.767804539,6,0.670246797,5.943333333,0.820295713
2021/6/7,5.97,6.41,0.699309183,5.997857143,0.670294752,5.962333333,0.813852835
2021/6/8,5.95,6.188571429,0.518730134,5.987142857,0.669735063,5.984,0.804207041
2021/6/9,5.92,6.005714286,0.267572865,6.01,0.660908466,6.038,0.738975992
2021/6/10,5.9,5.92,0.155456318,6.067142857,0.608698846,6.038,0.738975992
2021/6/11,5.87,5.901428571,0.152033831,6.093571429,0.589923165,6.050333333,0.732748644
2021/6/12,5.85,5.865714286,0.12447987,6.104285714,0.583552968,6.068666667,0.720099291
2021/6/13,5.82,5.897142857,0.054072262,6.12,0.571771875,6.089333333,0.703003082
2021/6/14,5.8,5.872857143,0.054072262,6.141428571,0.552029224,6.109333333,0.685137456
2021/6/15,5.78,5.848571429,0.051777914,6.018571429,0.395666082,6.125333333,0.671045162
2021/6/16,5.75,5.824285714,0.052553827,5.915,0.20779983,6.103666667,0.672363219
2021/6/17,5.73,5.8,0.050990195,5.86,0.127400036,6.098,0.674850686
2021/6/18,5.7,5.775714286,0.052553827,5.838571429,0.127270587,6.101333333,0.672549105
2021/6/19,5.68,5.751428571,0.051777914,5.808571429,0.109112302,6.030666667,0.594793116
2021/6/20,5.66,5.728571429,0.051777914,5.812857143,0.101179853,5.969333333,0.529319233
2021/6/21,5.63,5.704285714,0.052553827,5.788571429,0.10136432,5.917,0.478634192
2021/6/22,5.61,5.68,0.050990195,5.764285714,0.100438599,5.887333333,0.46873221
2021/6/23,5.58,5.655714286,0.052553827,5.74,0.100995049,5.873333333,0.471515044
2021/6/24,5.56,5.631428571,0.051777914,5.715714286,0.100438599,5.855333333,0.472868964
2021/6/25,5.54,5.608571429,0.051777914,5.692142857,0.100167442,5.853333333,0.474111389
2021/6/26,5.51,5.584285714,0.052553827,5.667857143,0.100167442,5.867,0.457256813
2021/6/27,5.49,5.56,0.050990195,5.644285714,0.100438599,5.866666667,0.457537135
2021/6/28,5.46,5.535714286,0.052553827,5.62,0.100995049,5.858666667,0.462621714
2021/6/29,5.44,5.511428571,0.051777914,5.595714286,0.100438599,5.853333333,0.466611655
2021/6/30,5.42,5.488571429,0.051777914,5.572142857,0.100167442,5.850666667,0.468923443
2021/7/1,5.39,5.464285714,0.052553827,5.547857143,0.100167442,5.780333333,0.358170479
2021/7/2,5.37,5.44,0.050990195,5.524285714,0.100438599,5.719333333,0.246463725
2021/7/3,5.34,5.415714286,0.052553827,5.5,0.100995049,5.680666667,0.207712224
2021/7/4,5.32,5.391428571,0.051777914,5.475714286,0.100438599,5.658,0.208763189
2021/7/5,5.3,5.368571429,0.051777914,5.452142857,0.100167442,5.631333333,0.201318641
2021/7/6,5.27,5.344285714,0.052553827,5.427857143,0.100167442,5.620333333,0.211830826
2021/7/7,5.25,5.32,0.050990195,5.404285714,0.100438599,5.596333333,0.211635395
2021/7/8,5.22,5.295714286,0.052553827,5.38,0.100995049,5.572,0.211536253
2021/7/9,5.2,5.271428571,0.051777914,5.355714286,0.100438599,5.548,0.211536253
2021/7/10,5.18,5.248571429,0.051777914,5.332142857,0.100167442,5.524,0.211066259
2021/7/11,5.15,5.224285714,0.052553827,5.307857143,0.100167442,5.5,0.211301386
2021/7/12,5.13,5.2,0.050990195,5.284285714,0.100438599,5.476,0.211066259
2021/7/13,5.1,5.175714286,0.052553827,5.26,0.100995049,5.452,0.211536253
2021/7/14,5.08,5.151428571,0.051777914,5.235714286,0.100438599,5.428,0.211536253
2021/7/15,5.06,5.128571429,0.051777914,5.212142857,0.100167442,5.404,0.211066259
2021/7/16,5.03,5.104285714,0.052553827,5.187857143,0.100167442,5.38,0.211301386
2021/7/17,5.01,5.08,0.050990195,5.164285714,0.100438599,5.356,0.211066259
2021/7/18,4.98,5.055714286,0.052553827,5.14,0.100995049,5.332,0.211536253
2021/7/19,4.96,5.031428571,0.051777914,5.115714286,0.100438599,5.308,0.211536253
2021/7/20,4.94,5.008571429,0.051777914,5.092142857,0.100167442,5.284,0.211066259
2021/7/21,4.91,4.984285714,0.052553827,5.067857143,0.100167442,5.26,0.211301386
2021/7/22,4.89,4.96,0.050990195,5.044285714,0.100438599,5.236,0.211066259
2021/7/23,4.86,4.935714286,0.052553827,5.02,0.100995049,5.212,0.211536253
2021/7/24,4.84,4.911428571,0.051777914,4.995714286,0.100438599,5.188,0.211536253
2021/7/25,4.82,4.888571429,0.051777914,4.972142857,0.100167442,5.164,0.211066259
2021/7/26,4.79,4.864285714,0.052553827,4.947857143,0.100167442,5.14,0.211301386
2021/7/27,4.77,4.84,0.050990195,4.924285714,0.100438599,5.116,0.211066259
2021/7/28,4.74,4.815714286,0.052553827,4.9,0.100995049,5.092,0.211536253
2021/7/29,4.72,4.791428571,0.051777914,4.875714286,0.100438599,5.068,0.211536253
2021/7/30,4.7,4.768571429,0.051777914,4.852142857,0.100167442,5.044,0.211066259
2021/7/31,4.67,4.744285714,0.052553827,4.827857143,0.100167442,5.02,0.211301386
2021/8/1,4.65,4.72,0.050990195,4.804285714,0.100438599,4.996,0.211066259
2021/8/2,4.62,4.695714286,0.052553827,4.78,0.100995049,4.972,0.211536253
2021/8/3,4.6,4.671428571,0.051777914,4.755714286,0.100438599,4.948,0.211536253
2021/8/4,4.58,4.648571429,0.051777914,4.732142857,0.100167442,4.924,0.211066259
2021/8/5,4.55,4.624285714,0.052553827,4.707857143,0.100167442,4.9,0.211301386
2021/8/6,5.49,4.737142857,0.334450509,4.752857143,0.230498743,4.908,0.22882609
2021/8/7,5.46,4.85,0.428174419,4.797142857,0.298159188,4.916,0.243814514
2021/8/8,5.44,4.962857143,0.468853719,4.841428571,0.344290958,4.924,0.257033474
2021/8/9,5.42,5.077142857,0.468853719,4.886428571,0.376698352,4.932,0.268744206
2021/8/10,5.39,5.19,0.428174419,4.930714286,0.397810629,4.94,0.278839962
2021/8/11,5.37,5.302857143,0.334450509,4.975714286,0.410022781,4.948,0.287778651
2021/8/12,5.34,5.415714286,0.052553827,5.02,0.413744626,4.956,0.295385196
2021/8/13,5.32,5.391428571,0.051777914,5.064285714,0.410022781,4.964,0.302034481
2021/8/14,5.3,5.368571429,0.051777914,5.109285714,0.397810629,4.972,0.307788553
2021/8/15,5.27,5.344285714,0.052553827,5.153571429,0.376698352,4.98,0.312432062
2021/8/16,5.25,5.32,0.050990195,5.198571429,0.344290958,4.988,0.316275742
2021/8/17,5.22,5.295714286,0.052553827,5.242857143,0.298159188,4.996,0.319089221
2021/8/18,5.56,5.322857143,0.112355728,5.312857143,0.239917568,5.016,0.335154108
2021/8/19,5.61,5.361428571,0.156783138,5.388571429,0.115815313,5.038333333,0.351823656
2021/8/20,5.65,5.408571429,0.18862914,5.4,0.133185816,5.063,0.368081232
2021/8/21,5.7,5.465714286,0.209670944,5.417142857,0.155139073,5.09,0.384304118
2021/8/22,5.75,5.534285714,0.213452348,5.439285714,0.178948393,5.119666667,0.399969683
2021/8/23,5.8,5.612857143,0.191460552,5.466428571,0.203000839,5.151666667,0.414945641
2021/8/24,5.84,5.701428571,0.101886959,5.498571429,0.224460281,5.185666667,0.428402673
2021/8/25,5.89,5.748571429,0.101886959,5.535714286,0.243743695,5.222333333,0.440279561
2021/8/26,5.94,5.795714286,0.103417784,5.578571429,0.258958183,5.261333333,0.450530211
2021/8/27,5.98,5.842857143,0.101112855,5.625714286,0.268176586,5.302666667,0.457873144
2021/8/28,6.03,5.89,0.10033278,5.677857143,0.270929414,5.346333333,0.46282851
2021/8/29,6.08,5.937142857,0.101112855,5.735714286,0.263518042,5.392333333,0.46494852
2021/8/30,6.13,5.984285714,0.103417784,5.798571429,0.242894632,5.441,0.46314033
2021/8/31,6.17,6.031428571,0.101886959,5.866428571,0.197235008,5.491666667,0.456720569
2021/9/1,4.96,5.898571429,0.421640786,5.823571429,0.304797717,5.503,0.438187096
2021/9/2,4.94,5.755714286,0.553921088,5.775714286,0.383379994,5.514333333,0.417956303
2021/9/3,4.91,5.602857143,0.624812353,5.722857143,0.44766795,5.525333333,0.39629955
2021/9/4,4.89,5.44,0.643221061,5.665,0.500119217,5.536666667,0.371533016
2021/9/5,4.86,5.265714286,0.605058045,5.601428571,0.543193649,5.515666667,0.391528247
2021/9/6,4.84,5.081428571,0.481851588,5.532857143,0.575812851,5.495,0.410472814
2021/9/7,4.82,4.888571429,0.051777914,5.46,0.598060969,5.474333333,0.428547534
2021/9/8,4.79,4.864285714,0.052553827,5.381428571,0.609373665,5.453333333,0.446367201
2021/9/9,4.77,4.84,0.050990195,5.297857143,0.607101291,5.432666667,0.46342751
2021/9/10,4.74,4.815714286,0.052553827,5.209285714,0.590142933,5.411666667,0.480330944
2021/9/11,4.72,4.791428571,0.051777914,5.115714286,0.552667855,5.391,0.496583847
2021/9/12,4.7,4.768571429,0.051777914,5.017142857,0.486564543,5.370333333,0.512293581
2021/9/13,4.67,4.744285714,0.052553827,4.912857143,0.372877141,5.349333333,0.527949405
2021/9/14,4.65,4.72,0.050990195,4.804285714,0.100438599,5.328666667,0.543080189
2021/9/15,4.62,4.695714286,0.052553827,4.78,0.100995049,5.307666667,0.558197118
2021/9/16,4.6,4.671428571,0.051777914,4.755714286,0.100438599,5.287,0.572840171
2021/9/17,4.58,4.648571429,0.051777914,4.732142857,0.100167442,5.254333333,0.58455809
2021/9/18,4.55,4.624285714,0.052553827,4.707857143,0.100167442,5.219,0.594273535
2021/9/19,5.49,4.737142857,0.334450509,4.752857143,0.230498743,5.213666667,0.590980969
2021/9/20,5.46,4.85,0.428174419,4.797142857,0.298159188,5.205666667,0.585772012
2021/9/21,4.6,4.842857143,0.432462495,4.781428571,0.302625871,5.167333333,0.586550015
2021/9/22,4.54,4.831428571,0.440319148,4.763571429,0.309381695,5.125333333,0.584794295
2021/9/23,4.32,4.791428571,0.476110231,4.731428571,0.331264643,5.074666667,0.586584111
2021/9/24,4.35,4.758571429,0.500447419,4.703571429,0.34653465,5.023333333,0.580120875
2021/9/25,4.2,4.708571429,0.540630144,4.666428571,0.371599601,4.965333333,0.572241409
2021/9/26,4.1,4.51,0.454129203,4.623571429,0.400876101,4.902666667,0.56010426
2021/9/27,4.35,4.351428571,0.17534999,4.600714286,0.407099766,4.846666667,0.526480398
2021/9/28,4.12,4.282857143,0.154565443,4.562857143,0.426351761,4.781333333,0.488387447
2021/9/29,4.01,4.207142857,0.136346897,4.519285714,0.450546067,4.710666667,0.437208491
2021/9/30,4.21,4.191428571,0.127204372,4.491428571,0.4571796,4.645333333,0.349203363
2021/10/1,4.5,4.212857143,0.165299152,4.485714286,0.456486823,4.63,0.344983758
2021/10/2,6.2,4.498571429,0.768232356,4.603571429,0.647428133,4.672,0.445950361
2021/10/3,7.9,5.041428571,1.465667409,4.775714286,1.078280071,4.771666667,0.73888585
2021/10/4,7.8,5.534285714,1.747396703,4.942857143,1.341694844,4.868666667,0.923022521
2021/10/5,6.5,5.874285714,1.655474324,5.078571429,1.399207782,4.923333333,0.969867866
2021/10/6,6.4,6.215714286,1.439234254,5.211428571,1.432055312,4.975333333,1.006378736
2021/10/7,4.24,6.22,1.432294197,5.205714286,1.436040037,4.956,1.014999915
2021/10/8,4.54,6.225714286,1.424346132,5.219285714,1.428207399,4.947666667,1.017433157
2021/10/9,4.65,6.004285714,1.544429314,5.251428571,1.408429879,4.943666667,1.01839117
2021/10/10,4.56,5.527142857,1.366878613,5.284285714,1.384667215,4.937666667,1.020161189
2021/10/11,4.45,5.048571429,0.96620268,5.291428571,1.379726044,4.928666667,1.023333745
2021/10/12,4.31,4.735714286,0.747771292,5.305,1.368203482,4.915666667,1.028801389
2021/10/13,4.54,4.47,0.146742405,5.342857143,1.336582488,4.911333333,1.030144728
2021/10/14,4.64,4.527142857,0.117148664,5.373571429,1.313284826,4.911,1.03023382
2021/10/15,4.51,4.522857143,0.117148664,5.374285714,1.312775769,4.907333333,1.031500191
2021/10/16,4.23,4.462857143,0.145340323,5.233571429,1.323001292,4.895,1.037496157
2021/10/17,4.21,4.412857143,0.165198294,4.97,1.099636304,4.882666667,1.043551408
2021/10/18,4.31,4.392857143,0.168395792,4.720714286,0.748140919,4.874666667,1.047103504
2021/10/19,4.21,4.378571429,0.180409587,4.557142857,0.554470344,4.832,1.047244002
2021/10/20,4.275769231,4.340824176,0.16823636,4.405412088,0.165813429,4.792525641,1.045072872
2021/10/21,4.255824176,4.285941915,0.105241964,4.406542386,0.164648977,4.781053114,1.049140464
2021/10/22,4.235879121,4.24678179,0.036571563,4.384819466,0.165745248,4.770915751,1.053012113
2021/10/23,4.215934066,4.244772371,0.038005624,4.353814757,0.152384334,4.767446886,1.05471878
2021/10/24,4.195989011,4.242770801,0.040433524,4.327813972,0.145392003,4.762313187,1.057192623
2021/10/25,4.176043956,4.223634223,0.034589173,4.308245683,0.146116053,4.761514652,1.057640956
2021/10/26,4.156098901,4.215934066,0.043086243,4.297252747,0.151658131,4.763384615,1.056479989
2021/10/27,4.136153846,4.195989011,0.043086243,4.268406593,0.139884477,4.75625641,1.060080614
2021/10/28,4.116208791,4.176043956,0.043086243,4.230992936,0.096022929,4.756130037,1.060159301
2021/10/29,4.096263736,4.156098901,0.043086243,4.201440345,0.060729712,4.759005495,1.058180938
2021/10/30,4.076318681,4.136153846,0.043086243,4.190463108,0.068555454,4.754549451,1.060850644
