target_time,y_true,y_pred,residual,abs_error,dataset
2021-11-14,4.21,4.3488092,-0.1388092,0.1388092,train
2021-11-15,4.31,4.1586804,0.1513195,0.1513195,train
2021-11-16,4.21,4.1633997,0.04660034,0.04660034,train
2021-11-17,4.7,4.4830184,0.21698141,0.21698141,train
2021-11-18,4.5,4.5403056,-0.040305614,0.040305614,train
2021-11-19,4.4,4.6520925,-0.25209236,0.25209236,train
2021-11-20,4.6,4.463774,0.1362257,0.1362257,train
2021-11-21,4.54,4.640413,-0.100412846,0.100412846,train
2021-11-22,4.32,4.559108,-0.23910761,0.23910761,train
2021-11-23,4.35,4.34945,0.00054979324,0.00054979324,train
2021-11-24,4.2,4.384448,-0.18444824,0.18444824,train
2021-11-25,4.1,4.191766,-0.09176588,0.09176588,train
2021-11-26,4.35,4.1806016,0.16939831,0.16939831,train
2021-11-27,4.12,4.424314,-0.30431414,0.30431414,train
2021-11-28,4.01,4.452043,-0.44204283,0.44204283,train
2021-11-29,4.21,4.247069,-0.037068844,0.037068844,train
2021-11-30,4.5,4.3503733,0.14962673,0.14962673,train
2021-12-01,6.2,4.584836,1.6151638,1.6151638,train
2021-12-02,7.9,6.152303,1.7476969,1.7476969,train
2021-12-03,7.8,7.3295765,0.4704237,0.4704237,train
2021-12-04,6.5,6.623219,-0.12321901,0.12321901,train
2021-12-05,6.4,6.486851,-0.08685112,0.08685112,train
2021-12-06,7.5,6.20287,1.2971301,1.2971301,train
2021-12-07,6.3,6.5358653,-0.23586512,0.23586512,train
2021-12-08,6.1,5.983548,0.11645174,0.11645174,train
2021-12-09,6.7,6.103196,0.59680367,0.59680367,train
2021-12-10,6.5,6.6448584,-0.14485836,0.14485836,train
2021-12-11,6.3,6.4375734,-0.13757324,0.13757324,train
2021-12-12,5.9,6.143927,-0.243927,0.243927,train
2021-12-13,5.8,6.2026715,-0.40267134,0.40267134,train
2021-12-14,5.55,5.7425156,-0.19251537,0.19251537,train
2021-12-15,8.5,5.6664834,2.8335166,2.8335166,train
2021-12-16,9.3,7.621384,1.678616,1.678616,train
2021-12-17,7.7,8.281145,-0.5811453,0.5811453,train
2021-12-18,7.1,7.200648,-0.10064793,0.10064793,train
2021-12-19,6.9,6.8698516,0.030148506,0.030148506,train
2021-12-20,6.7,6.577445,0.12255478,0.12255478,train
2021-12-21,6.48,6.6605783,-0.18057823,0.18057823,train
2021-12-22,6.51,6.615685,-0.10568476,0.10568476,train
2021-12-23,7.6,6.7070293,0.89297056,0.89297056,train
2021-12-24,7.5,7.4389634,0.061036587,0.061036587,train
2021-12-25,8.8,7.07424,1.72576,1.72576,train
2021-12-26,8.9,8.161193,0.7388067,0.7388067,train
2021-12-27,7.8,8.177809,-0.37780857,0.37780857,train
2021-12-28,7.1,7.318982,-0.21898222,0.21898222,train
2021-12-29,7.2,6.9772882,0.22271156,0.22271156,train
2021-12-30,7.3,6.974074,0.3259263,0.3259263,train
2021-12-31,7.3,7.1715083,0.12849188,0.12849188,train
2022-01-01,7.2,6.889071,0.31092882,0.31092882,train
2022-01-02,8.5,6.96321,1.5367899,1.5367899,train
2022-01-03,8.3,8.120334,0.17966652,0.17966652,train
2022-01-04,8.1,7.7633815,0.3366189,0.3366189,train
2022-01-05,7.0,7.65642,-0.65642023,0.65642023,train
2022-01-06,7.2,6.9760604,0.22393942,0.22393942,train
2022-01-07,7.3,7.2616596,0.03834057,0.03834057,train
2022-01-08,6.8,7.259217,-0.4592166,0.4592166,train
2022-01-09,6.4,6.796764,-0.3967638,0.3967638,train
2022-01-10,6.7,6.549335,0.1506648,0.1506648,train
2022-01-11,6.5,6.514654,-0.01465416,0.01465416,train
