time_col_std,y_true_std,y_pred_std,residual,abs_error,dataset
2022/1/3,491,491.1305304,-0.130530391,0.130530391,train
2022/1/4,503,494.6320918,8.36790818,8.36790818,train
2022/1/5,492,500.1639043,-8.163904313,8.163904313,train
2022/1/6,512,496.1084089,15.89159112,15.89159112,train
2022/1/7,498,506.8993387,-8.899338683,8.899338683,train
2022/1/8,509,500.0645649,8.935435108,8.935435108,train
2022/1/9,556,516.8072002,39.19279977,39.19279977,train
2022/1/10,602,557.0380832,44.96191677,44.96191677,train
2022/1/11,622,592.7016106,29.29838941,29.29838941,train
2022/1/12,588,606.1873197,-18.18731966,18.18731966,train
2022/1/13,563,578.5738966,-15.57389664,15.57389664,train
2022/1/14,574,561.0693511,12.93064891,12.93064891,train
2022/1/15,545,563.8611784,-18.86117845,18.86117845,train
2022/1/16,569,552.0188221,16.98117793,16.98117793,train
2022/1/17,541,559.3603443,-18.36034427,18.36034427,train
2022/1/18,580,552.0601232,27.93987685,27.93987685,train
2022/1/19,601,575.6679536,25.33204644,25.33204644,train
2022/1/20,586,588.9026938,-2.902693774,2.902693774,train
2022/1/21,611,582.8563772,28.14362283,28.14362283,train
2022/1/22,577,592.8162115,-15.8162115,15.8162115,train
2022/1/23,564,570.6167842,-6.616784223,6.616784223,train
2022/1/24,556,558.5227353,-2.522735304,2.522735304,train
2022/1/25,536,550.5893587,-14.58935873,14.58935873,train
2022/1/26,499,527.2715962,-28.27159618,28.27159618,train
2022/1/27,521,505.6010667,15.39893332,15.39893332,train
2022/1/28,515,517.0081283,-2.008128286,2.008128286,train
2022/1/29,502,511.5463144,-9.546314372,9.546314372,train
2022/1/30,512,501.1871613,10.81283866,10.81283866,train
2022/1/31,503,505.5147558,-2.514755792,2.514755792,train
2022/2/1,490,497.6125956,-7.612595597,7.612595597,train
2022/2/2,472,487.7918103,-15.79181035,15.79181035,train
2022/2/3,498,481.0637348,16.9362652,16.9362652,train
2022/2/4,485,491.6823847,-6.682384745,6.682384745,train
2022/2/5,477,483.5703418,-6.570341835,6.570341835,train
2022/2/6,485,477.0615467,7.93845331,7.93845331,train
2022/2/7,451,477.0386434,-26.03864343,26.03864343,train
2022/2/8,421,448.1835296,-27.18352959,27.18352959,train
2022/2/9,419,425.2034816,-6.203481636,6.203481636,train
2022/2/10,429,423.3406906,5.659309368,5.659309368,train
2022/2/11,431,428.7982052,2.201794824,2.201794824,train
2022/2/12,424,432.5320216,-8.532021614,8.532021614,train
2022/2/13,428,425.110773,2.889226969,2.889226969,train
2022/2/14,419,422.7129262,-3.712926151,3.712926151,train
2022/2/15,412,415.4991067,-3.499106721,3.499106721,train
2022/2/16,410,411.4966541,-1.496654099,1.496654099,train
2022/2/17,402,408.233507,-6.233506956,6.233506956,train
2022/2/18,399,400.0538343,-1.053834277,1.053834277,train
2022/2/19,406,397.5625072,8.437492798,8.437492798,train
2022/2/20,359,394.0958304,-35.09583037,35.09583037,train
2022/2/21,346,360.8537035,-14.85370351,14.85370351,train
2022/2/22,355,351.6809141,3.319085897,3.319085897,train
2022/2/23,364,356.6489889,7.351011105,7.351011105,train
2022/2/24,340,359.8045943,-19.80459432,19.80459432,train
2022/2/25,347,344.6369404,2.36305955,2.36305955,train
2022/2/26,350,348.8215758,1.17842423,1.17842423,train
2022/2/27,387,355.8775505,31.12244947,31.12244947,train
2022/2/28,375,379.4603118,-4.460311829,4.460311829,train
2022/3/1,367,371.3196722,-4.319672228,4.319672228,train
2022/3/2,351,361.6854018,-10.68540183,10.68540183,train
2022/3/3,361,355.1439453,5.856054668,5.856054668,train
2022/3/4,354,357.2011193,-3.201119282,3.201119282,train
2022/3/5,345,354.0004673,-9.000467331,9.000467331,train
2022/3/6,353,351.5760244,1.423975575,1.423975575,train
2022/3/7,345,355.1529214,-10.15292141,10.15292141,train
2022/3/8,366,349.8812024,16.11879758,16.11879758,train
2022/3/9,352,362.3060408,-10.30604077,10.30604077,train
2022/3/10,341,351.9407424,-10.94074237,10.94074237,train
2022/3/11,351,345.8507102,5.149289798,5.149289798,train
2022/3/12,364,350.953661,13.04633902,13.04633902,train
2022/3/13,349,359.1271643,-10.12716431,10.12716431,train
2022/3/14,353,351.6915006,1.308499397,1.308499397,train
2022/3/15,360,352.2963873,7.703612735,7.703612735,train
2022/3/16,346,356.0250937,-10.02509367,10.02509367,train
2022/3/17,339,347.6721371,-8.672137148,8.672137148,train
2022/3/18,325,340.2653801,-15.26538014,15.26538014,train
2022/3/19,334,333.0827169,0.917283146,0.917283146,train
2022/3/20,351,338.6006816,12.39931839,12.39931839,train
2022/3/21,342,348.6545505,-6.654550496,6.654550496,train
2022/3/22,338,344.0961667,-6.096166688,6.096166688,train
2022/3/23,356,343.6376916,12.36230841,12.36230841,train
2022/3/24,346,353.3133356,-7.313335638,7.313335638,train
2022/3/25,362,349.230586,12.76941403,12.76941403,train
2022/3/26,351,357.875438,-6.875437962,6.875437962,train
2022/3/27,374,353.6314587,20.36854127,20.36854127,train
2022/3/28,354,364.9354508,-10.93545081,10.93545081,train
2022/3/29,344,350.6948319,-6.694831883,6.694831883,train
2022/3/30,323,343.8701018,-20.87010177,20.87010177,train
2022/3/31,346,334.0040122,11.9959878,11.9959878,train
2022/4/1,385,353.1252146,31.87478539,31.87478539,train
2022/4/2,374,379.0165869,-5.016586922,5.016586922,train
2022/4/3,366,368.7548607,-2.754860724,2.754860724,train
2022/4/4,378,366.7032139,11.29678611,11.29678611,train
2022/4/5,389,374.4837556,14.5162444,14.5162444,train
2022/4/6,331,372.9341917,-41.93419174,41.93419174,train
2022/4/7,315,334.6660291,-19.66602911,19.66602911,train
2022/4/8,365,329.624163,35.37583701,35.37583701,train
2022/4/9,356,361.3210162,-5.321016201,5.321016201,train
2022/4/10,370,358.8675775,11.13242251,11.13242251,train
